,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,GENE NAME ASSOCIATION,SUBSYSTEM,MIRIAM,CONFIDENCE SCORE,rxnKEGGID,rxnBiGGID,rxnRecon3DID,rxnMetaNetXID,rxnRheaID,rxnRheaMasterID,abs_cohens_d
MAR02566_pos,1761.0,8.239567115071631e-06,1.0320977372014457,2.9386939060565076e-05,MAR02566,,EPA[n] + O2[n] => 15(R)-HpEPE[n],1.14.99.1,ENSG00000073756 or ENSG00000095303,"[['PTGS2'], ['PTGS1']]",Omega-3 fatty acid metabolism,vmhreaction/RE3488N;metanetx.reaction/MNXR103923;sbo/SBO:0000176,0,,,RE3488N,MNXR103923,,,1.0320977372014457
MAR02546_pos,1761.0,8.239567115071631e-06,1.0320977371911966,2.9386939060565076e-05,MAR02546,,5(S)-HEPE[c] + NADP+[c] <=> 5-oxo-EPE[c] + H+[c] + NADPH[c],1.1.1.184,ENSG00000157326 or ENSG00000159228 or ENSG00000159231,"[['DHRS4'], ['CBR1'], ['CBR3']]",Omega-3 fatty acid metabolism,vmhreaction/RE3502C;metanetx.reaction/MNXR103935;sbo/SBO:0000176,0,,,RE3502C,MNXR103935,,,1.0320977371911966
MAR02548_neg,1761.0,8.239567115071631e-06,1.0320977371905058,2.9386939060565076e-05,MAR02548,,5(S)-HEPE[x] + NADP+[x] <=> 5-oxo-EPE[x] + H+[x] + NADPH[x],1.1.1.184,ENSG00000157326 or ENSG00000159228 or ENSG00000159231,"[['DHRS4'], ['CBR1'], ['CBR3']]",Omega-3 fatty acid metabolism,vmhreaction/RE3502X;metanetx.reaction/MNXR103935;sbo/SBO:0000176,0,,,RE3502X,MNXR103935,,,1.0320977371905058
MAR02552_pos,1761.0,8.239567115071631e-06,1.0320977371905051,2.9386939060565076e-05,MAR02552,,GSH[c] + leukotriene A5[c] <=> leukotriene C5[c],4.4.1.20,ENSG00000213316,[['LTC4S']],Omega-3 fatty acid metabolism,vmhreaction/RE3495C;metanetx.reaction/MNXR103929;sbo/SBO:0000176,0,,,RE3495C,MNXR103929,,,1.0320977371905051
MAR02556_pos,1761.0,8.239567115071631e-06,1.0320977371904392,2.9386939060565076e-05,MAR02556,,H2O[c] + leukotriene C5[c] <=> glutamate[c] + leukotriene D5[c],2.3.2.2,ENSG00000099998 or ENSG00000100031 or ENSG00000100121 or ENSG00000131067 or ENSG00000167741 or ENSG00000274252,"[['GGT5'], ['GGT1'], ['GGTLC2'], ['GGT7'], ['GGT6'], ['GGTLC3']]",Omega-3 fatty acid metabolism,vmhreaction/RE3494C;metanetx.reaction/MNXR103928;sbo/SBO:0000176,0,,,RE3494C,MNXR103928,,,1.0320977371904392
MAR02561_pos,1761.0,8.239567115071631e-06,1.0320977371900848,2.9386939060565076e-05,MAR02561,,"15(R)-HEPE[c] + O2[c] => 5(S),6(S)-epoxy-15(R)-HEPE[c] + H2O[c]",1.13.11.34,ENSG00000012779,[['ALOX5']],Omega-3 fatty acid metabolism,vmhreaction/HMR_2561;metanetx.reaction/MNXR103931;sbo/SBO:0000176,0,,,HMR_2561,MNXR103931,,,1.0320977371900848
MAR02572_pos,1761.0,8.239567115071631e-06,1.03209773719008,2.9386939060565076e-05,MAR02572,,"15(R)-HEPE[r] + O2[r] => 5(S),6(S)-epoxy-15(R)-HEPE[r] + H2O[r]",1.13.11.34,ENSG00000012779,[['ALOX5']],Omega-3 fatty acid metabolism,vmhreaction/RE3498R;metanetx.reaction/MNXR103931;sbo/SBO:0000176,0,,,RE3498R,MNXR103931,,,1.03209773719008
MAR02576_pos,1761.0,8.239567115071631e-06,1.0320977371900175,2.9386939060565076e-05,MAR02576,,EPA[x] + O2[x] => 15(R)-HpEPE[x],1.14.99.1,ENSG00000073756 or ENSG00000095303,"[['PTGS2'], ['PTGS1']]",Omega-3 fatty acid metabolism,vmhreaction/RE3488X;metanetx.reaction/MNXR103923;sbo/SBO:0000176,0,,,RE3488X,MNXR103923,,,1.0320977371900175
MAR02586_pos,1761.0,8.239567115071631e-06,1.0320977371900095,2.9386939060565076e-05,MAR02586,,"(18R)-HEPE[c] + O2[c] => 5,6-epoxy,(18R)-HEPE[c] + H2O[c]",1.13.11.34,ENSG00000012779,[['ALOX5']],Omega-3 fatty acid metabolism,vmhreaction/RE3503C;metanetx.reaction/MNXR103936;sbo/SBO:0000176,0,,,RE3503C,MNXR103936,,,1.0320977371900095
MAR02578_pos,1761.0,8.239567115071631e-06,1.0320977371900026,2.9386939060565076e-05,MAR02578,,"15(R)-HEPE[x] + O2[x] => 5(S),6(S)-epoxy-15(R)-HEPE[x] + H2O[x]",1.13.11.34,ENSG00000012779,[['ALOX5']],Omega-3 fatty acid metabolism,vmhreaction/HMR_2578;metanetx.reaction/MNXR103931;sbo/SBO:0000176,0,,,HMR_2578,MNXR103931,,,1.0320977371900026
MAR02588_neg,1761.0,8.239567115071631e-06,1.032097737188532,2.9386939060565076e-05,MAR02588,,"(18R)-hydroxy-(5Z,8Z,11Z,14Z,16E)-eicosapentaenoic acid[c] + O2[c] <=> 5,6-epoxy,(18R)-HEPE[c] + H2O[c]",1.13.11.34,ENSG00000012779,[['ALOX5']],Omega-3 fatty acid metabolism,vmhreaction/RE3503C;metanetx.reaction/MNXR103936;sbo/SBO:0000176,0,,,RE3503C,MNXR103936,,,1.032097737188532
MAR02583_pos,1648.0,0.0002824996785860332,0.7865390674071168,0.0007735811275378375,MAR02583,,PGH3[c] <=> prostaglandin E3[c],5.3.99.3,ENSG00000110958 or ENSG00000148334 or ENSG00000148344,"[['PTGES3'], ['PTGES2'], ['PTGES']]",Omega-3 fatty acid metabolism,vmhreaction/RE3496C;metanetx.reaction/MNXR103930;sbo/SBO:0000176,0,,,RE3496C,MNXR103930,,,0.7865390674071168
MAR02581_pos,1648.0,0.0002824996785860332,0.786539067407051,0.0007735811275378375,MAR02581,,EPA[c] + H+[c] + NADPH[c] + 2 O2[c] => H2O[c] + NADP+[c] + PGH3[c],1.14.99.1,ENSG00000073756 or ENSG00000095303 or ENSG00000105254,"[['PTGS2'], ['PTGS1'], ['TBCB']]",Omega-3 fatty acid metabolism,vmhreaction/HMR_2581;sbo/SBO:0000176,0,,,HMR_2581,,,,0.786539067407051
MAR02510_pos,1626.0,0.0005211705502326328,0.7504497877437477,0.0013642807481705837,MAR02510,,"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[x] + O2[x] => delta2-THA-CoA[x] + H2O2[x]",1.3.3.6,ENSG00000087008 or ENSG00000161533,"[['ACOX3'], ['ACOX1']]",Omega-3 fatty acid metabolism,vmhreaction/RE3145X;sbo/SBO:0000176,0,,,RE3145X,,,,0.7504497877437477
MAR02511_pos,1626.0,0.0005211705502326328,0.7504497877437477,0.0013642807481705837,MAR02511,,delta2-THA-CoA[x] + H2O[x] => 3-hydroxy-THA-CoA[x],4.2.1.17,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721,"[['HADHA', 'EHHADH', 'ECI1', 'ECI2']]",Omega-3 fatty acid metabolism,vmhreaction/RE3140X;sbo/SBO:0000176,0,,,RE3140X,,,,0.7504497877437477
MAR02512_pos,1626.0,0.0005211705502326328,0.7504497877437477,0.0013642807481705837,MAR02512,,3-hydroxy-THA-CoA[x] + NAD+[x] => 3-keto-THA-CoA[x] + H+[x] + NADH[x],1.1.1.35;1.1.1.211,ENSG00000060971 and ENSG00000113790 and ENSG00000133835,"[['ACAA1', 'EHHADH', 'HSD17B4']]",Omega-3 fatty acid metabolism,vmhreaction/RE3141X;sbo/SBO:0000176,0,,,RE3141X,,,,0.7504497877437477
MAR02513_pos,1626.0,0.0005211705502326328,0.7504497877437477,0.0013642807481705837,MAR02513,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA:acetyl-CoA C-acyltransferase","3-keto-THA-CoA[x] + CoA[x] => (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[x] + acetyl-CoA[x]",2.3.1.16,ENSG00000060971 and ENSG00000167306,"[['ACAA1', 'MYO5B']]",Omega-3 fatty acid metabolism,kegg.reaction/R07937;vmhreaction/RE3139X;sbo/SBO:0000176,0,R07937,,RE3139X,,,,0.7504497877437477
MAR02484_pos,1489.0,0.013672771070203467,0.45803989076047547,0.0270065180094127,MAR02484,,"(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + H+[c] + NADPH[c] + O2[c] => (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c] + 2 H2O[c] + NADP+[c]",1.14.19.-,ENSG00000134824 or ENSG00000149485 or ENSG00000221968,"[['FADS2'], ['FADS1'], ['FADS3']]",Omega-3 fatty acid metabolism,bigg.reaction/HMR_2484;vmhreaction/HMR_2484;sbo/SBO:0000176,0,,HMR_2484,HMR_2484,,,,0.45803989076047547
MAR02408_pos,1654.0,0.00023802990180152262,0.7945577768840493,0.0006649385952955798,MAR02408,,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[x] + O2[x] => H2O2[x] + trans-2-all-cis-6,9,12,15,18-tetracosahexaenoyl-CoA[x]",1.3.3.6,ENSG00000087008 or ENSG00000161533,"[['ACOX3'], ['ACOX1']]",Omega-6 fatty acid metabolism,vmhreaction/RE3157X;sbo/SBO:0000176,0,,,RE3157X,,,,0.7945577768840493
MAR02409_pos,1654.0,0.00023802990180152262,0.7945577768840493,0.0006649385952955798,MAR02409,,"H2O[x] + trans-2-all-cis-6,9,12,15,18-tetracosahexaenoyl-CoA[x] => 3(S)-hydroxy-tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA[x]",4.2.1.17,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721,"[['HADHA', 'EHHADH', 'ECI1', 'ECI2']]",Omega-6 fatty acid metabolism,vmhreaction/RE3159X;sbo/SBO:0000176,0,,,RE3159X,,,,0.7945577768840493
MAR02410_pos,1654.0,0.00023802990180152262,0.7945577768840493,0.0006649385952955798,MAR02410,,"3(S)-hydroxy-tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA[x] + NAD+[x] => 3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA[x] + H+[x] + NADH[x]",1.1.1.35;1.1.1.211,ENSG00000060971 and ENSG00000113790 and ENSG00000133835,"[['ACAA1', 'EHHADH', 'HSD17B4']]",Omega-6 fatty acid metabolism,vmhreaction/RE3156X;sbo/SBO:0000176,0,,,RE3156X,,,,0.7945577768840493
MAR06911_pos,529.0,5.080168725972863e-06,-0.9478811514608966,2.047930197581954e-05,MAR06911,,FADH2[m] + ubiquinone[m] <=> FAD[m] + ubiquinol[m],1.5.5.1,ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370,"[['SDHA', 'SDHB', 'SDHC', 'SDHD']]",Oxidative phosphorylation,bigg.reaction/FADH2ETC;vmhreaction/FADH2ETC;sbo/SBO:0000176,0,,FADH2ETC,FADH2ETC,,,,0.9478811514608966
MAR06911_neg,539.0,7.183650417627046e-06,-0.9462777328263748,2.750763197504031e-05,MAR06911,,FADH2[m] + ubiquinone[m] <=> FAD[m] + ubiquinol[m],1.5.5.1,ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370,"[['SDHA', 'SDHB', 'SDHC', 'SDHD']]",Oxidative phosphorylation,bigg.reaction/FADH2ETC;vmhreaction/FADH2ETC;sbo/SBO:0000176,0,,FADH2ETC,FADH2ETC,,,,0.9462777328263748
MAR04717_pos,1826.0,8.008563277667681e-07,1.1009849483553353,3.886462853089799e-06,MAR04717,(R)-pantetheine amidohydrolase,H2O[c] + pantetheine[c] <=> cysteamine[c] + pantothenate[c],3.5.1.92,ENSG00000112299 or ENSG00000112303,"[['VNN1'], ['VNN2']]",Pantothenate and CoA metabolism,kegg.reaction/R02973;bigg.reaction/PNTEH;vmhreaction/PNTEH;metanetx.reaction/MNXR103049;rhea/13445;sbo/SBO:0000176,0,R02973,PNTEH,PNTEH,MNXR103049,,RHEA:13445,1.1009849483553353
MAR04732_pos,685.0,0.0006300451348807657,-0.6583625333927066,0.0016259789660476216,MAR04732,Dephospho-CoA nucleotidohydrolase,dephospho-CoA[c] + H2O[c] => AMP[c] + 2 H+[c] + phosphopantetheine[c],3.6.1.9,ENSG00000154269 or ENSG00000197594,"[['ENPP3'], ['ENPP1']]",Pantothenate and CoA metabolism,kegg.reaction/R03036;vmhreaction/r0591;metanetx.reaction/MNXR97763;sbo/SBO:0000176,0,R03036,,r0591,MNXR97763,,,0.6583625333927066
MAR04727_pos,685.0,0.0006300451348807657,-0.6583625333926701,0.0016259789660476216,MAR04727,ATP:pantetheine-4'-phosphate adenylyltransferase,ATP[c] + H+[c] + phosphopantetheine[c] => dephospho-CoA[c] + PPi[c],2.7.7.3,ENSG00000068120,[['COASY']],Pantothenate and CoA metabolism,kegg.reaction/R03035;bigg.reaction/PTPATi;vmhreaction/PTPAT;metanetx.reaction/MNXR95892;rhea/19801;sbo/SBO:0000176,0,R03035,PTPATi,PTPAT,MNXR95892,,RHEA:19801,0.6583625333926701
MAR04731_neg,689.0,0.0007014065104499035,-0.5943633818251947,0.001800833859162996,MAR04731,ATP:pantothenate 4'-phosphotransferase,(R)-4-phosphopantothenoyl-cysteine[m] + ADP[m] + H+[m] <=> ATP[m] + N-pantothenoylcysteine[m],2.7.1.33,ENSG00000120137 or ENSG00000125779 or ENSG00000152782,"[['PANK3'], ['PANK2'], ['PANK1']]",Pantothenate and CoA metabolism,kegg.reaction/R04391;vmhreaction/r0680;metanetx.reaction/MNXR95866;sbo/SBO:0000176,0,R04391,,r0680,MNXR95866,,,0.5943633818251947
MAR04733_pos,689.0,0.0007014065104499035,-0.5943633818251824,0.001800833859162996,MAR04733,N-[(R)-4'-Phosphopantothenoyl]-L-cysteine carboxy-lyase,(R)-4-phosphopantothenoyl-cysteine[m] + H+[m] => CO2[m] + phosphopantetheine[m],4.1.1.36,ENSG00000138621,[['PPCDC']],Pantothenate and CoA metabolism,kegg.reaction/R03269;vmhreaction/r0614;metanetx.reaction/MNXR103098;rhea/16794;rhea/16793;sbo/SBO:0000176,0,R03269,,r0614,MNXR103098,RHEA:16794,RHEA:16793,0.5943633818251824
MAR04715_pos,733.0,0.00216498915673591,-0.5507239936637421,0.004993512646123054,MAR04715,ATP:pantothenate 4'-phosphotransferase,ATP[m] + pantetheine[m] => ADP[m] + H+[m] + phosphopantetheine[m],2.7.1.33;2.7.1.34,ENSG00000120137 or ENSG00000125779 or ENSG00000152782,"[['PANK3'], ['PANK2'], ['PANK1']]",Pantothenate and CoA metabolism,kegg.reaction/R02971;vmhreaction/r0579;metanetx.reaction/MNXR95885;rhea/22472;sbo/SBO:0000176,0,R02971,,r0579,MNXR95885,,RHEA:22472,0.5507239936637421
MAR04058_pos,734.0,0.00221865655690926,-0.5535366783659159,0.005108640928086266,MAR04058,ATP:dephospho-CoA 3'-phosphotransferase,ATP[m] + dephospho-CoA[m] => ADP[m] + CoA[m] + H+[m],2.7.1.24,ENSG00000068120,[['COASY']],Pantothenate and CoA metabolism,kegg.reaction/R00130;vmhreaction/r0033;metanetx.reaction/MNXR97762;rhea/18245;sbo/SBO:0000176,0,R00130,,r0033,MNXR97762,,RHEA:18245,0.5535366783659159
MAR04734_pos,734.0,0.00221865655690926,-0.5535366783659159,0.005108640928086266,MAR04734,ATP:pantetheine-4'-phosphate adenylyltransferase,ATP[m] + H+[m] + phosphopantetheine[m] => dephospho-CoA[m] + PPi[m],2.7.7.3,ENSG00000068120,[['COASY']],Pantothenate and CoA metabolism,kegg.reaction/R03035;vmhreaction/r0590;metanetx.reaction/MNXR95892;rhea/19801;sbo/SBO:0000176,0,R03035,,r0590,MNXR95892,,RHEA:19801,0.5535366783659159
MAR04498_pos,760.0,0.004120751621384875,-0.5093743169403108,0.008947712959527314,MAR04498,[Acyl-carrier-protein] 4'-pantetheine-phosphohydrolase,[ACP][c] + H2O[c] => apo-[ACP][c] + H+[c] + phosphopantetheine[c],3.1.4.14,,,Pantothenate and CoA metabolism,kegg.reaction/R01623;vmhreaction/r0366;metanetx.reaction/MNXR107094;metanetx.reaction/MNXR95411;rhea/20537;sbo/SBO:0000176,0,R01623,,r0366,MNXR107094;MNXR95411,,RHEA:20537,0.5093743169403108
MAR04500_pos,760.0,0.004120751621384875,-0.5093743169402197,0.008947712959527314,MAR04500,CoA:apo-[acyl-carrier-protein] pantetheinephosphotransferase,apo-[ACP][c] + CoA[c] => [ACP][c] + H+[c] + PAP[c],2.7.8.-,ENSG00000149313,[['AASDHPPT']],Pantothenate and CoA metabolism,kegg.reaction/R01625;vmhreaction/r0368;metanetx.reaction/MNXR107095;metanetx.reaction/MNXR95403;rhea/12068;sbo/SBO:0000176,0,R01625,,r0368,MNXR107095;MNXR95403,,RHEA:12068,0.5093743169402197
MAR04595_pos,1609.0,0.0008226388482012882,0.7473958921158355,0.002081757247492817,MAR04595,ATP:D-xylulose 5-phosphotransferase,ADP[c] + D-xylulose-5-phosphate[c] + H+[c] <=> ATP[c] + D-xylulose[c],2.7.1.17,ENSG00000093217,[['XYLB']],Pentose and glucuronate interconversions,kegg.reaction/R01639;vmhreaction/XYLK;metanetx.reaction/MNXR105255;rhea/10964;sbo/SBO:0000176,0,R01639,,XYLK,MNXR105255,,RHEA:10964,0.7473958921158355
MAR06537_neg,1533.0,0.005296917289266177,0.32500689862720294,0.011341939011023764,MAR06537,L-gulonate:NADP+ 6-oxidoreductase,glucuronate[c] + H+[c] + NADPH[c] <=> L-gulonate[c] + NADP+[c],1.1.1.2,ENSG00000117448,[['AKR1A1']],Pentose and glucuronate interconversions,kegg.reaction/R01481;vmhreaction/RE0383C;metanetx.reaction/MNXR100472;rhea/14909;sbo/SBO:0000176,0,R01481,,RE0383C,MNXR100472,,RHEA:14909,0.32500689862720294
MAR04590_pos,828.0,0.01776460948037429,-0.3492264405663838,0.03413430736182774,MAR04590,Xylitol:NADP+ 4-oxidoreductase (L-xylulose-forming),H+[c] + L-xylulose[c] + NADPH[c] => NADP+[c] + xylitol[c],1.1.1.10,ENSG00000169738,[['DCXR']],Pentose and glucuronate interconversions,kegg.reaction/R01904;bigg.reaction/XYLUR;vmhreaction/XYLUR;metanetx.reaction/MNXR105265;rhea/17027;rhea/17025;sbo/SBO:0000176,0,R01904,XYLUR,XYLUR,MNXR105265,RHEA:17027,RHEA:17025,0.3492264405663838
MAR04591_pos,828.0,0.01776460948037429,-0.3492264405663835,0.03413430736182774,MAR04591,xylitol:NAD oxidoreductase,NAD+[c] + xylitol[c] => H+[c] + L-xylulose[c] + NADH[c],1.1.1.15,ENSG00000115425 or ENSG00000116353,"[['PECR'], ['MECR']]",Pentose and glucuronate interconversions,kegg.reaction/R05831;vmhreaction/XYLTD_Dr;vmhreaction/r0784;metanetx.reaction/MNXR105262;sbo/SBO:0000176,0,R05831,,XYLTD_Dr;r0784,MNXR105262,,,0.3492264405663835
MAR04841_neg,1934.0,1.0249799245346292e-08,1.233278336892727,6.523629132949685e-08,MAR04841,,H+[c] + NADH[c] + ribose[c] <=> NAD+[c] + ribitol[c],1.2.1.5,ENSG00000006534 or ENSG00000108602 or ENSG00000132746 or ENSG00000184254,"[['ALDH3B1'], ['ALDH3A1'], ['ALDH3B2'], ['ALDH1A3']]",Pentose phosphate pathway,vmhreaction/r0796;metanetx.reaction/MNXR105388;sbo/SBO:0000176,0,,,r0796,MNXR105388,,,1.233278336892727
MAR04477_neg,1900.0,4.088297973403971e-08,-0.028243443245986197,2.420970757204344e-07,MAR04477,D-Ribulose-5-phosphate 3-epimerase,D-xylulose-5-phosphate[c] <=> ribulose-5-phosphate[c],5.1.3.1,ENSG00000197713 or ENSG00000235376,"[['RPE'], ['RPEL1']]",Pentose phosphate pathway,kegg.reaction/R01529;bigg.reaction/RPE;vmhreaction/RPE;metanetx.reaction/MNXR104083;rhea/13677;sbo/SBO:0000176,0,R01529,RPE,RPE,MNXR104083,,RHEA:13677,0.028243443245986197
MAR04477_pos,1900.0,4.088297973403971e-08,-0.028243443245986197,2.420970757204344e-07,MAR04477,D-Ribulose-5-phosphate 3-epimerase,D-xylulose-5-phosphate[c] <=> ribulose-5-phosphate[c],5.1.3.1,ENSG00000197713 or ENSG00000235376,"[['RPE'], ['RPEL1']]",Pentose phosphate pathway,kegg.reaction/R01529;bigg.reaction/RPE;vmhreaction/RPE;metanetx.reaction/MNXR104083;rhea/13677;sbo/SBO:0000176,0,R01529,RPE,RPE,MNXR104083,,RHEA:13677,0.028243443245986197
MAR04052_pos,461.0,4.1985418053178006e-07,-1.1471261770583172,2.112814585901861e-06,MAR04052,ATP:D-ribose-5-phosphate diphosphotransferase,ATP[c] + ribose-5-phosphate[c] => AMP[c] + H+[c] + PRPP[c],2.7.6.1,ENSG00000101911 or ENSG00000147224 or ENSG00000229937,"[['PRPS2'], ['PRPS1'], ['PRPS1L1']]",Pentose phosphate pathway,kegg.reaction/R01049;bigg.reaction/PRPPS;vmhreaction/PRPPS;metanetx.reaction/MNXR103215;metanetx.reaction/MNXR106802;rhea/15609;sbo/SBO:0000176,0,R01049,PRPPS,PRPPS,MNXR103215;MNXR106802,,RHEA:15609,1.1471261770583172
MAR04354_pos,494.0,1.4506499664013229e-06,-1.0426687242405832,6.631542703548905e-06,MAR04354,"D-Ribose 1,5-phosphomutase",ribose-1-phosphate[c] <=> ribose-5-phosphate[c],5.4.2.2;5.4.2.7,ENSG00000169299,[['PGM2']],Pentose phosphate pathway,kegg.reaction/R01057;bigg.reaction/PPM;vmhreaction/PPM;metanetx.reaction/MNXR103115;metanetx.reaction/MNXR106810;rhea/18793;sbo/SBO:0000176,0,R01057,PPM,PPM,MNXR103115;MNXR106810,,RHEA:18793,1.0426687242405832
MAR04476_neg,1694.0,7.250524094719378e-05,0.8941168986063259,0.00022029589945732887,MAR04476,ATP:D-gluconate 6-phosphotransferase,6-phospho-D-gluconate[c] + ADP[c] + H+[c] <=> ATP[c] + D-gluconic acid[c],2.3.1.57,ENSG00000148057,[['IDNK']],Pentose phosphate pathway,kegg.reaction/R01737;vmhreaction/RE0124C;metanetx.reaction/MNXR100390;rhea/19433;sbo/SBO:0000176,0,R01737,,RE0124C,MNXR100390,,RHEA:19433,0.8941168986063259
MAR04351_neg,1647.0,0.0002587453221804287,-0.4379742493278987,0.0007133597100467784,MAR04351,D-ribose-5-phosphate aldose-ketose-isomerase,ribose-5-phosphate[r] <=> ribulose-5-phosphate[r],5.3.1.6,ENSG00000153574,[['RPIA']],Pentose phosphate pathway,kegg.reaction/R01056;vmhreaction/r0249;metanetx.reaction/MNXR104084;metanetx.reaction/MNXR106809;rhea/14657;sbo/SBO:0000176,0,R01056,,r0249,MNXR104084;MNXR106809,,RHEA:14657,0.4379742493278987
MAR04351_pos,1647.0,0.0002587453221804287,-0.4379742493278987,0.0007133597100467784,MAR04351,D-ribose-5-phosphate aldose-ketose-isomerase,ribose-5-phosphate[r] <=> ribulose-5-phosphate[r],5.3.1.6,ENSG00000153574,[['RPIA']],Pentose phosphate pathway,kegg.reaction/R01056;vmhreaction/r0249;metanetx.reaction/MNXR104084;metanetx.reaction/MNXR106809;rhea/14657;sbo/SBO:0000176,0,R01056,,r0249,MNXR104084;MNXR106809,,RHEA:14657,0.4379742493278987
MAR04352_neg,1647.0,0.0002587453221804287,-0.4379742493278987,0.0007133597100467784,MAR04352,D-ribose-5-phosphate aldose-ketose-isomerase,ribose-5-phosphate[c] <=> ribulose-5-phosphate[c],5.3.1.6,ENSG00000153574,[['RPIA']],Pentose phosphate pathway,kegg.reaction/R01056;bigg.reaction/RPI;vmhreaction/RPI;metanetx.reaction/MNXR104084;metanetx.reaction/MNXR106809;rhea/14657;sbo/SBO:0000176,0,R01056,RPI,RPI,MNXR104084;MNXR106809,,RHEA:14657,0.4379742493278987
MAR04352_pos,1647.0,0.0002587453221804287,-0.4379742493278987,0.0007133597100467784,MAR04352,D-ribose-5-phosphate aldose-ketose-isomerase,ribose-5-phosphate[c] <=> ribulose-5-phosphate[c],5.3.1.6,ENSG00000153574,[['RPIA']],Pentose phosphate pathway,kegg.reaction/R01056;bigg.reaction/RPI;vmhreaction/RPI;metanetx.reaction/MNXR104084;metanetx.reaction/MNXR106809;rhea/14657;sbo/SBO:0000176,0,R01056,RPI,RPI,MNXR104084;MNXR106809,,RHEA:14657,0.4379742493278987
MAR04565_neg,1590.0,0.0013466977043372194,0.7026158401314943,0.0032269031712246713,MAR04565,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase,D-glyceraldehyde 3-phosphate[c] + sedoheptulose-7-phosphate[c] <=> erythrose-4-phosphate[c] + fructose-6-phosphate[c],2.2.1.2,ENSG00000177156,[['TALDO1']],Pentose phosphate pathway,kegg.reaction/R08575;bigg.reaction/TALA;vmhreaction/TALA;metanetx.reaction/MNXR104715;sbo/SBO:0000176,0,R08575,TALA,TALA,MNXR104715,,,0.7026158401314943
MAR04404_neg,1567.0,0.0023870574091868694,0.668670490013576,0.005484592169374434,MAR04404,D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase,D-xylulose-5-phosphate[c] + erythrose-4-phosphate[c] <=> fructose-6-phosphate[c] + D-glyceraldehyde 3-phosphate[c],2.2.1.1,ENSG00000007350 or ENSG00000151005 or ENSG00000163931,"[['TKTL1'], ['TKTL2'], ['TKT']]",Pentose phosphate pathway,kegg.reaction/R01067;bigg.reaction/TKT2;vmhreaction/TKT2;metanetx.reaction/MNXR104869;metanetx.reaction/MNXR106812;sbo/SBO:0000176,0,R01067,TKT2,TKT2,MNXR104869;MNXR106812,,,0.668670490013576
MAR04501_neg,1567.0,0.0023870574091868694,0.6686704900133696,0.005484592169374434,MAR04501,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase,D-xylulose-5-phosphate[c] + ribose-5-phosphate[c] <=> D-glyceraldehyde 3-phosphate[c] + sedoheptulose-7-phosphate[c],2.2.1.1,ENSG00000007350 or ENSG00000151005 or ENSG00000163931,"[['TKTL1'], ['TKTL2'], ['TKT']]",Pentose phosphate pathway,kegg.reaction/R01641;bigg.reaction/TKT1;vmhreaction/TKT1;metanetx.reaction/MNXR104868;metanetx.reaction/MNXR107105;rhea/10508;sbo/SBO:0000176,0,R01641,TKT1,TKT1,MNXR104868;MNXR107105,,RHEA:10508,0.6686704900133696
MAR04354_neg,766.0,0.0047309947864559,-0.44706272083541837,0.010190044286202151,MAR04354,"D-Ribose 1,5-phosphomutase",ribose-1-phosphate[c] <=> ribose-5-phosphate[c],5.4.2.2;5.4.2.7,ENSG00000169299,[['PGM2']],Pentose phosphate pathway,kegg.reaction/R01057;bigg.reaction/PPM;vmhreaction/PPM;metanetx.reaction/MNXR103115;metanetx.reaction/MNXR106810;rhea/18793;sbo/SBO:0000176,0,R01057,PPM,PPM,MNXR103115;MNXR106810,,RHEA:18793,0.44706272083541837
MAR08653_neg,1527.0,0.00606590590977846,0.6154358783709022,0.012859995314955014,MAR08653,D-glucose-6-phosphate:NAD+ 1-oxidoreductase,"glucono-1,5-lactone-6-phosphate[r] + H+[r] + NADH[r] <=> glucose-6-phosphate[r] + NAD+[r]",3.1.1.31,ENSG00000049239 or ENSG00000130313,"[['H6PD'], ['PGLS']]",Pentose phosphate pathway,kegg.reaction/R10520;bigg.reaction/G6PDH2r;vmhreaction/G6PDH1rer;metanetx.reaction/MNXR99907;sbo/SBO:0000176,0,R10520,G6PDH2r,G6PDH1rer,MNXR99907,,,0.6154358783709022
