,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,GENE NAME ASSOCIATION,SUBSYSTEM,MIRIAM,CONFIDENCE SCORE,rxnKEGGID,rxnBiGGID,rxnRecon3DID,rxnMetaNetXID,rxnRheaID,rxnRheaMasterID,abs_cohens_d
MAR04404_neg,141.0,1.3157622399286918e-13,-2.081826095261995,1.8124039078731364e-13,MAR04404,D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase,D-xylulose-5-phosphate[c] + erythrose-4-phosphate[c] <=> fructose-6-phosphate[c] + D-glyceraldehyde 3-phosphate[c],2.2.1.1,ENSG00000007350 or ENSG00000151005 or ENSG00000163931,"[['TKTL1'], ['TKTL2'], ['TKT']]",Pentose phosphate pathway,kegg.reaction/R01067;bigg.reaction/TKT2;vmhreaction/TKT2;metanetx.reaction/MNXR104869;metanetx.reaction/MNXR106812;sbo/SBO:0000176,0,R01067,TKT2,TKT2,MNXR104869;MNXR106812,,,2.081826095261995
MAR04565_neg,142.0,1.3904175709685148e-13,-2.053151739342332,1.9119037908873393e-13,MAR04565,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase,D-glyceraldehyde 3-phosphate[c] + sedoheptulose-7-phosphate[c] <=> erythrose-4-phosphate[c] + fructose-6-phosphate[c],2.2.1.2,ENSG00000177156,[['TALDO1']],Pentose phosphate pathway,kegg.reaction/R08575;bigg.reaction/TALA;vmhreaction/TALA;metanetx.reaction/MNXR104715;sbo/SBO:0000176,0,R08575,TALA,TALA,MNXR104715,,,2.053151739342332
MAR04476_neg,149.0,2.043045059581412e-13,-2.29514328139059,2.767710947375523e-13,MAR04476,ATP:D-gluconate 6-phosphotransferase,6-phospho-D-gluconate[c] + ADP[c] + H+[c] <=> ATP[c] + D-gluconic acid[c],2.3.1.57,ENSG00000148057,[['IDNK']],Pentose phosphate pathway,kegg.reaction/R01737;vmhreaction/RE0124C;metanetx.reaction/MNXR100390;rhea/19433;sbo/SBO:0000176,0,R01737,,RE0124C,MNXR100390,,RHEA:19433,2.29514328139059
MAR08074_pos,158.0,3.3381973468935335e-13,-2.1354412697739305,4.3895013483600036e-13,MAR08074,ATP:2-deoxy-D-ribose 5-phosphotransferase,ATP[c] + deoxyribose[c] => 2-deoxy-D-ribose-5-phosphate[c] + ADP[c] + H+[c],2.7.1.15,ENSG00000171174,[['RBKS']],Pentose phosphate pathway,kegg.reaction/R02750;bigg.reaction/DRPA;vmhreaction/DRBK;metanetx.reaction/MNXR97787;rhea/30871;sbo/SBO:0000176,0,R02750,DRPA,DRBK,MNXR97787,,RHEA:30871,2.1354412697739305
MAR04710_neg,172.0,7.10426485526974e-13,-2.057458491894028,9.20212329893636e-13,MAR04710,"2-deoxy-D-ribose 1-phosphate 1,5-phosphomutase",2-deoxy-D-ribose-1-phosphate[c] <=> 2-deoxy-D-ribose-5-phosphate[c],5.4.2.7,ENSG00000169299,[['PGM2']],Pentose phosphate pathway,kegg.reaction/R02749;vmhreaction/r0570;metanetx.reaction/MNXR103116;rhea/27658;sbo/SBO:0000176,0,R02749,,r0570,MNXR103116,,RHEA:27658,2.057458491894028
MAR04350_neg,195.0,2.4023702567155948e-12,-2.0277774379850473,3.006920349676722e-12,MAR04350,ATP:D-ribose 5-phosphotransferase,ADP[c] + H+[c] + ribose-5-phosphate[c] <=> ATP[c] + ribose[c],2.7.1.15,ENSG00000171174,[['RBKS']],Pentose phosphate pathway,kegg.reaction/R01051;bigg.reaction/RBK;vmhreaction/RBK;metanetx.reaction/MNXR103431;metanetx.reaction/MNXR106804;rhea/13697;sbo/SBO:0000176,0,R01051,RBK,RBK,MNXR103431;MNXR106804,,RHEA:13697,2.0277774379850473
MAR04567_pos,259.0,6.155604156564633e-11,-1.7354330826935045,7.300323715593843e-11,MAR04567,ATP:Sedoheptulose 7-phosphate 1-phosphotransferase,"ATP[c] + sedoheptulose-7-phosphate[c] => ADP[c] + H+[c] + sedoheptulose-1,7-bisphosphate[c]",2.7.1.11,ENSG00000067057 or ENSG00000141959 or ENSG00000152556,"[['PFKP'], ['PFKL'], ['PFKM']]",Pentose phosphate pathway,kegg.reaction/R01843;vmhreaction/r0408;metanetx.reaction/MNXR102510;metanetx.reaction/MNXR105338;rhea/31443;sbo/SBO:0000176,0,R01843,,r0408,MNXR102510;MNXR105338,,RHEA:31443,1.7354330826935045
MAR04565_pos,358.0,6.082475672155656e-09,-1.3869253684370204,6.944128875256221e-09,MAR04565,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase,D-glyceraldehyde 3-phosphate[c] + sedoheptulose-7-phosphate[c] <=> erythrose-4-phosphate[c] + fructose-6-phosphate[c],2.2.1.2,ENSG00000177156,[['TALDO1']],Pentose phosphate pathway,kegg.reaction/R08575;bigg.reaction/TALA;vmhreaction/TALA;metanetx.reaction/MNXR104715;sbo/SBO:0000176,0,R08575,TALA,TALA,MNXR104715,,,1.3869253684370204
MAR04477_neg,626.0,0.00011709347640331797,-0.4547388207953573,0.00012348757515694635,MAR04477,D-Ribulose-5-phosphate 3-epimerase,D-xylulose-5-phosphate[c] <=> ribulose-5-phosphate[c],5.1.3.1,ENSG00000197713 or ENSG00000235376,"[['RPE'], ['RPEL1']]",Pentose phosphate pathway,kegg.reaction/R01529;bigg.reaction/RPE;vmhreaction/RPE;metanetx.reaction/MNXR104083;rhea/13677;sbo/SBO:0000176,0,R01529,RPE,RPE,MNXR104083,,RHEA:13677,0.4547388207953573
MAR04477_pos,626.0,0.00011709347640331797,-0.4547388207953573,0.00012348757515694635,MAR04477,D-Ribulose-5-phosphate 3-epimerase,D-xylulose-5-phosphate[c] <=> ribulose-5-phosphate[c],5.1.3.1,ENSG00000197713 or ENSG00000235376,"[['RPE'], ['RPEL1']]",Pentose phosphate pathway,kegg.reaction/R01529;bigg.reaction/RPE;vmhreaction/RPE;metanetx.reaction/MNXR104083;rhea/13677;sbo/SBO:0000176,0,R01529,RPE,RPE,MNXR104083,,RHEA:13677,0.4547388207953573
MAR04304_pos,632.0,0.0001408239739016417,-0.8706781082009208,0.00014833669467696441,MAR04304,D-glucose-6-phosphate:NADP+ 1-oxidoreductase,"glucose-6-phosphate[r] + NADP+[r] => glucono-1,5-lactone-6-phosphate[r] + H+[r] + NADPH[r]",1.1.1.49,ENSG00000160211,[['G6PD']],Pentose phosphate pathway,kegg.reaction/R00835;bigg.reaction/G6PDH2er;vmhreaction/G6PDH2rer;metanetx.reaction/MNXR99907;rhea/15841;sbo/SBO:0000176,0,R00835,G6PDH2er,G6PDH2rer,MNXR99907,,RHEA:15841,0.8706781082009208
MAR08653_pos,632.0,0.0001408239739016417,-0.8706781082009204,0.00014833669467696441,MAR08653,D-glucose-6-phosphate:NAD+ 1-oxidoreductase,"glucono-1,5-lactone-6-phosphate[r] + H+[r] + NADH[r] <=> glucose-6-phosphate[r] + NAD+[r]",3.1.1.31,ENSG00000049239 or ENSG00000130313,"[['H6PD'], ['PGLS']]",Pentose phosphate pathway,kegg.reaction/R10520;bigg.reaction/G6PDH2r;vmhreaction/G6PDH1rer;metanetx.reaction/MNXR99907;sbo/SBO:0000176,0,R10520,G6PDH2r,G6PDH1rer,MNXR99907,,,0.8706781082009204
MAR09971_pos,0.0,3.234612555475504e-17,-8.761139244286703,1.3653613504209682e-16,MAR09971,Hydroxylation of 3- (3-Hydroxyphenyl)Propionate,H+[c] + NADPH[c] + O2[c] + 3-(3-Hydroxy-Phenyl)Propionate[c] => H2O[c] + NADP+[c] + 3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative[c],3.1.1.4,,,Phenylalanine metabolism,bigg.reaction/3HPPPNOHc;vmhreaction/3HPPPNOHc;sbo/SBO:0000176,0,,3HPPPNOHc,3HPPPNOHc,,,,8.761139244286703
MAR01616_pos,37.0,3.1708847749042063e-16,-3.1978440148656624,6.913017133838809e-16,MAR01616,"Phenylalanine Transaminase, Mitochondrial",AKG[m] + phenylalanine[m] <=> glutamate[m] + phenylpyruvate[m],2.6.1.58,ENSG00000125166 or ENSG00000198650,"[['GOT2'], ['TAT']]",Phenylalanine metabolism,bigg.reaction/PHETA1m;vmhreaction/PHETA1m;metanetx.reaction/MNXR102631;sbo/SBO:0000176,0,,PHETA1m,PHETA1m,MNXR102631,,,3.1978440148656624
MAR09936_neg,89.0,6.937949971625591e-15,-2.6549586234631817,1.0728655943344356e-14,MAR09936,Formation of Phenyl-Lactate,NAD+[c] + Phenyllactate[c] <=> H+[c] + NADH[c] + phenylpyruvate[c],1.1.1.28,,,Phenylalanine metabolism,bigg.reaction/PHLAC;vmhreaction/PHLAC;sbo/SBO:0000176,0,,PHLAC,PHLAC,,,,2.6549586234631817
MAR01616_neg,93.0,8.74457134874071e-15,-2.4852561557260304,1.3270736009223612e-14,MAR01616,"Phenylalanine Transaminase, Mitochondrial",AKG[m] + phenylalanine[m] <=> glutamate[m] + phenylpyruvate[m],2.6.1.58,ENSG00000125166 or ENSG00000198650,"[['GOT2'], ['TAT']]",Phenylalanine metabolism,bigg.reaction/PHETA1m;vmhreaction/PHETA1m;metanetx.reaction/MNXR102631;sbo/SBO:0000176,0,,PHETA1m,PHETA1m,MNXR102631,,,2.4852561557260304
MAR09936_pos,125.0,5.402224479884467e-14,-2.389325951850938,7.59327281239662e-14,MAR09936,Formation of Phenyl-Lactate,NAD+[c] + Phenyllactate[c] <=> H+[c] + NADH[c] + phenylpyruvate[c],1.1.1.28,,,Phenylalanine metabolism,bigg.reaction/PHLAC;vmhreaction/PHLAC;sbo/SBO:0000176,0,,PHLAC,PHLAC,,,,2.389325951850938
MAR04231_pos,0.0,3.234612555475504e-17,-9.843137353386103,1.3653613504209682e-16,MAR04231,2-Amino-3-carboxymuconate semialdehyde carboxy-lyase,2-amino-3-carboxymuconate semialdehyde[c] + H+[c] => 2-aminomuconate semialdehyde[c] + CO2[c],4.1.1.45,ENSG00000153086,[['ACMSD']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R04323;bigg.reaction/PCLAD;vmhreaction/PCLAD;metanetx.reaction/MNXR102410;rhea/16557;sbo/SBO:0000176,0,R04323,PCLAD,PCLAD,MNXR102410,,RHEA:16557,9.843137353386103
MAR04225_pos,0.0,3.234612555475504e-17,-9.465741034508627,1.3653613504209682e-16,MAR04225,3-Hydroxy-L-kynurenine hydrolase,3-hydroxy-L-kynurenine[c] + H2O[c] => 3-hydroxyanthranilate[c] + alanine[c],3.7.1.3,ENSG00000115919,[['KYNU']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R02668;bigg.reaction/HKYNH;vmhreaction/HKYNH;metanetx.reaction/MNXR100656;rhea/25143;sbo/SBO:0000176,0,R02668,HKYNH,HKYNH,MNXR100656,,RHEA:25143,9.465741034508627
MAR06729_pos,0.0,3.234612555475504e-17,-9.407637632690866,1.3653613504209682e-16,MAR06729,L-Tyrosine:oxygen oxidoreductase,2 H+[c] + O2[c] + tyrosine[c] => H2O[c] + L-dopa[c],1.14.18.1,ENSG00000077498,[['TYR']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R00731;bigg.reaction/HMR_6729;vmhreaction/HMR_6729;metanetx.reaction/MNXR106657;rhea/34283;sbo/SBO:0000176,0,R00731,HMR_6729,HMR_6729,MNXR106657,,RHEA:34283,9.407637632690866
MAR06745_pos,0.0,3.234612555475504e-17,-9.103768864360587,1.3653613504209682e-16,MAR06745,"4-[(1R)-1-Hydroxy-2-(methylamino)ethyl]-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)","adrenaline[c] + H2O[c] + O2[c] => 3,4-dihydroxymandelaldehyde[c] + H2O2[c] + methylamine[c]",1.4.3.4,ENSG00000069535 or ENSG00000189221,"[['MAOB'], ['MAOA']]","Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R02919;vmhreaction/41R1H2MAE12BOOX;metanetx.reaction/MNXR107825;rhea/51168;sbo/SBO:0000176,0,R02919,,41R1H2MAE12BOOX,MNXR107825,,RHEA:51168,9.103768864360587
MAR06874_pos,0.0,3.234612555475504e-17,-9.074051756194391,1.3653613504209682e-16,MAR06874,"L-Tyrosine,L-dopa:oxygen oxidoreductase",O2[c] + tyrosine[c] => H2O[c] + L-dopaquinone[c],1.14.18.1,ENSG00000077498,[['TYR']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R02078;vmhreaction/HMR_6874;metanetx.reaction/MNXR107301;sbo/SBO:0000176,0,R02078,,HMR_6874,MNXR107301,,,9.074051756194391
MAR06731_pos,0.0,3.234612555475504e-17,-8.950738054856801,1.3653613504209682e-16,MAR06731,"3,4-Dihydroxy-L-phenylalanine carboxy-lyase",H+[c] + L-dopa[c] => CO2[c] + dopamine[c],4.1.1.28,ENSG00000132437,[['DDC']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R02080;vmhreaction/3HLYTCL;metanetx.reaction/MNXR107302;rhea/12273;rhea/12272;sbo/SBO:0000176,0,R02080,,3HLYTCL,MNXR107302,RHEA:12273,RHEA:12272,8.950738054856801
MAR06752_pos,0.0,3.234612555475504e-17,-8.746748931979267,1.3653613504209682e-16,MAR06752,"4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)","H2O[c] + noradrenaline[c] + O2[c] => 3,4-dihydroxymandelaldehyde[c] + H+[c] + H2O2[c] + NH3[c]",1.4.3.4,ENSG00000069535 or ENSG00000189221,"[['MAOB'], ['MAOA']]","Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R02532;bigg.reaction/41R2A1H12BOOX;vmhreaction/41R2A1H12BOOX;metanetx.reaction/MNXR94988;rhea/69076;sbo/SBO:0000176,0,R02532,41R2A1H12BOOX,41R2A1H12BOOX,MNXR94988,,RHEA:69076,8.746748931979267
MAR06770_pos,0.0,3.234612555475504e-17,-8.724406665089125,1.3653613504209682e-16,MAR06770,L-Tyrosine:oxygen oxidoreductase (deaminating),H2O[c] + O2[c] + tyrosine[c] => 4-hydroxyphenylpyruvate[c] + H+[c] + H2O2[c] + NH3[c],1.4.3.2,ENSG00000104951,[['IL4I1']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R00729;vmhreaction/HMR_6770;metanetx.reaction/MNXR104995;rhea/61248;sbo/SBO:0000176,0,R00729,,HMR_6770,MNXR104995,,RHEA:61248,8.724406665089125
MAR06740_pos,0.0,3.234612555475504e-17,-8.623102891680402,1.3653613504209682e-16,MAR06740,,"salsolinol-1-carboxylate[c] => 1,2-dehydrosalsolinol[c] + CO2[c] + 2 H+[c]",4.1.1.28,ENSG00000132437,[['DDC']],"Phenylalanine, tyrosine and tryptophan biosynthesis",vmhreaction/RE1921C;metanetx.reaction/MNXR103576;sbo/SBO:0000176,0,,,RE1921C,MNXR103576,,,8.623102891680402
MAR06888_pos,0.0,3.234612555475504e-17,-8.570599741925776,1.3653613504209682e-16,MAR06888,L-Dopachrome delta7-delta2-isomerase,"L-dopachrome[c] => 5,6-dihydroxyindole-2-carboxylate[c]",5.3.3.12,ENSG00000080166,[['DCT']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R03673;vmhreaction/DCT;metanetx.reaction/MNXR108329;rhea/13042;rhea/13041;sbo/SBO:0000176,0,R03673,,DCT,MNXR108329,RHEA:13042,RHEA:13041,8.570599741925776
MAR07628_pos,0.0,3.234612555475504e-17,-8.46854527076324,1.3653613504209682e-16,MAR07628,L-phenylalanine:oxygen 2-oxidoreductase (decarboxylating),O2[c] + phenylalanine[c] => 2-phenylacetamide[c] + CO2[c] + H2O[c],1.11.1.7,ENSG00000117592 or ENSG00000121053 or ENSG00000130508 or ENSG00000167419,"[['PRDX6'], ['EPX'], ['PXDN'], ['LPO']]","Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R00690;vmhreaction/HMR_7628;metanetx.reaction/MNXR106645;rhea/10712;sbo/SBO:0000176,0,R00690,,HMR_7628,MNXR106645,,RHEA:10712,8.46854527076324
MAR07756_pos,0.0,3.234612555475504e-17,-8.46854527076324,1.3653613504209682e-16,MAR07756,2-phenylacetamide amidohydrolase,2-phenylacetamide[c] + H2O[c] => H+[c] + NH3[c] + phenylacetate[c],3.5.1.4,ENSG00000165591,[['FAAH2']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R02540;vmhreaction/HMR_7756;metanetx.reaction/MNXR95813;rhea/64820;sbo/SBO:0000176,0,R02540,,HMR_7756,MNXR95813,,RHEA:64820,8.46854527076324
MAR06743_pos,0.0,3.234612555475504e-17,-8.114146949532604,1.3653613504209682e-16,MAR06743,S-Adenosyl-L-methionine:phenylethanolamine N-methyltransferase,noradrenaline[c] + SAM[c] => adrenaline[c] + H+[c] + SAH[c],2.1.1.28,ENSG00000141744,[['PNMT']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R02533;vmhreaction/NORANMT;metanetx.reaction/MNXR107565;rhea/25269;sbo/SBO:0000176,0,R02533,,NORANMT,MNXR107565,,RHEA:25269,8.114146949532604
MAR06753_pos,0.0,3.234612555475504e-17,-8.036958175371936,1.3653613504209682e-16,MAR06753,"3,4-Dihydroxymandelaldehyde:NAD+ oxidoreductase","3,4-dihydroxymandelaldehyde[c] + H2O[c] + NAD+[c] => 3,4-dihydroxymandelate[c] + 2 H+[c] + NADH[c]",1.2.1.5,ENSG00000006534 or ENSG00000108602 or ENSG00000132746 or ENSG00000184254,"[['ALDH3B1'], ['ALDH3A1'], ['ALDH3B2'], ['ALDH1A3']]","Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R04882;vmhreaction/34DHXMANDACOX;metanetx.reaction/MNXR109188;metanetx.reaction/MNXR94840;sbo/SBO:0000176,0,R04882,,34DHXMANDACOX,MNXR109188;MNXR94840,,,8.036958175371936
MAR04224_pos,0.0,3.234612555475504e-17,-8.02579758096361,1.3653613504209682e-16,MAR04224,L-Kynurenine hydrolase,H2O[c] + kynurenine[c] => alanine[c] + anthranilate[c] + H+[c],3.7.1.3,ENSG00000115919,[['KYNU']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R00987;bigg.reaction/KYN;vmhreaction/KYN;metanetx.reaction/MNXR100946;rhea/16813;sbo/SBO:0000176,0,R00987,KYN,KYN,MNXR100946,,RHEA:16813,8.02579758096361
MAR06754_pos,0.0,3.234612555475504e-17,-7.802296095872987,1.3653613504209682e-16,MAR06754,"3,4-Dihydroxymandelaldehyde:NADP+ oxidoreductase","3,4-dihydroxymandelaldehyde[c] + H2O[c] + NADP+[c] => 3,4-dihydroxymandelate[c] + 2 H+[c] + NADPH[c]",1.2.1.5,ENSG00000006534 or ENSG00000108602 or ENSG00000132746 or ENSG00000184254,"[['ALDH3B1'], ['ALDH3A1'], ['ALDH3B2'], ['ALDH1A3']]","Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R04883;vmhreaction/34DHXMANDACOX_NADP_;metanetx.reaction/MNXR109189;metanetx.reaction/MNXR94841;sbo/SBO:0000176,0,R04883,,34DHXMANDACOX_NADP_,MNXR109189;MNXR94841,,,7.802296095872987
MAR04233_pos,0.0,3.234612555475504e-17,-7.793433859670085,1.3653613504209682e-16,MAR04233,2-Aminomuconate semialdehyde:NAD+ 6-oxidoreductase,2-aminomuconate semialdehyde[c] + H2O[c] + NAD+[c] => 2-aminomuconate[c] + 2 H+[c] + NADH[c],1.2.1.32,,,"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R03889;vmhreaction/r0645;metanetx.reaction/MNXR95796;rhea/14469;sbo/SBO:0000176,0,R03889,,r0645,MNXR95796,,RHEA:14469,7.793433859670085
MAR04235_pos,0.0,3.234612555475504e-17,-7.793433859670085,1.3653613504209682e-16,MAR04235,,2-aminomuconate[c] + H2O[c] + NADPH[c] => 2-oxoadipate[c] + NADP+[c] + NH3[c],1.5.1.-,,,"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R01938;bigg.reaction/AMCOXO;vmhreaction/AMCOXO;metanetx.reaction/MNXR95807;sbo/SBO:0000176,0,R01938,AMCOXO,AMCOXO,MNXR95807,,,7.793433859670085
MAR06746_pos,0.0,3.234612555475504e-17,-7.645743394934421,1.3653613504209682e-16,MAR06746,S-Adenosyl-L-methionine:catechol O-methyltransferase,adrenaline[c] + SAM[c] => H+[c] + L-metanephrine[c] + SAH[c],2.1.1.6,ENSG00000093010 or ENSG00000184154,"[['COMT'], ['LRTOMT']]","Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R02920;vmhreaction/SALMCOM2;metanetx.reaction/MNXR107826;rhea/72251;sbo/SBO:0000176,0,R02920,,SALMCOM2,MNXR107826,,RHEA:72251,7.645743394934421
MAR04218_pos,0.0,3.234612555475504e-17,-7.587987235557198,1.3653613504209682e-16,MAR04218,Formylkynurenine hydrolase,H2O[c] + L-formylkynurenine[c] => alanine[c] + formylanthranilate[c] + H+[c],3.7.1.3,ENSG00000115919,[['KYNU']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R03936;bigg.reaction/LFORKYNHYD;vmhreaction/LFORKYNHYD;metanetx.reaction/MNXR101060;metanetx.reaction/MNXR108539;sbo/SBO:0000176,0,R03936,LFORKYNHYD,LFORKYNHYD,MNXR101060;MNXR108539,,,7.587987235557198
MAR04219_pos,0.0,3.234612555475504e-17,-7.587987235557198,1.3653613504209682e-16,MAR04219,N-Formylanthranilate amidohydrolase,formylanthranilate[c] + H2O[c] => anthranilate[c] + formate[c] + H+[c],3.5.1.9,ENSG00000183077,[['AFMID']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R00988;vmhreaction/r0239;metanetx.reaction/MNXR105316;metanetx.reaction/MNXR106774;sbo/SBO:0000176,0,R00988,,r0239,MNXR105316;MNXR106774,,,7.587987235557198
MAR06854_neg,0.0,3.234612555475504e-17,-7.4599831401390775,1.3653613504209682e-16,MAR06854,"3,3',5-triiodo-L-thyronine,iodide:acceptor oxidoreductase (iodinating)",iodide[c] + NADP+[c] + triiodothyronine[c] <=> NADPH[c] + thyroxine[c],1.97.1.10,ENSG00000211448 or ENSG00000211452,"[['DIO2'], ['DIO1']]","Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R03734;vmhreaction/HMR_6854;metanetx.reaction/MNXR108382;rhea/19745;sbo/SBO:0000176,0,R03734,,HMR_6854,MNXR108382,,RHEA:19745,7.4599831401390775
MAR06774_pos,0.0,3.234612555475504e-17,-7.363097724974016,1.3653613504209682e-16,MAR06774,"Homogentisate:oxygen 1,2-oxidoreductase (decyclizing)",homogentisate[c] + O2[c] => 4-maleylacetoacetate[c] + H+[c],1.13.11.5,ENSG00000113924,[['HGD']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R02519;bigg.reaction/HGNTOR;vmhreaction/HGNTOR;metanetx.reaction/MNXR100628;rhea/15450;rhea/15449;sbo/SBO:0000176,0,R02519,HGNTOR,HGNTOR,MNXR100628,RHEA:15450,RHEA:15449,7.363097724974016
MAR06741_pos,0.0,3.234612555475504e-17,-7.22219081746046,1.3653613504209682e-16,MAR06741,"dopamine,ascorbate:oxygen oxidoreductase (beta-hydroxylating)",ascorbate[c] + dopamine[c] + O2[c] => dehydroascorbic acid[c] + H2O[c] + noradrenaline[c],1.14.17.1,ENSG00000123454,[['DBH']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R02535;vmhreaction/DOPABMO;metanetx.reaction/MNXR97750;rhea/19117;sbo/SBO:0000176,0,R02535,,DOPABMO,MNXR97750,,RHEA:19117,7.22219081746046
MAR06854_pos,0.0,3.234612555475504e-17,-7.075546174971315,1.3653613504209682e-16,MAR06854,"3,3',5-triiodo-L-thyronine,iodide:acceptor oxidoreductase (iodinating)",iodide[c] + NADP+[c] + triiodothyronine[c] <=> NADPH[c] + thyroxine[c],1.97.1.10,ENSG00000211448 or ENSG00000211452,"[['DIO2'], ['DIO1']]","Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R03734;vmhreaction/HMR_6854;metanetx.reaction/MNXR108382;rhea/19745;sbo/SBO:0000176,0,R03734,,HMR_6854,MNXR108382,,RHEA:19745,7.075546174971315
MAR06755_pos,0.0,3.234612555475504e-17,-6.987698010778692,1.3653613504209682e-16,MAR06755,S-Adenosyl-L-methionine:catechol O-methyltransferase,"3,4-dihydroxymandelate[c] + SAM[c] <=> H+[c] + SAH[c] + vanillylmandelate[c]",2.1.1.6,ENSG00000093010 or ENSG00000184154,"[['COMT'], ['LRTOMT']]","Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R04887;vmhreaction/HMR_6755;metanetx.reaction/MNXR109193;sbo/SBO:0000176,0,R04887,,HMR_6755,MNXR109193,,,6.987698010778692
MAR06756_pos,0.0,3.234612555475504e-17,-6.928458141672551,1.3653613504209682e-16,MAR06756,"3,4-dihydroxyphenylethyleneglycol:NAD+ oxidoreductase","3,4-dihydroxymandelaldehyde[c] + H+[c] + NADH[c] <=> 3,4-dihydroxyphenylethyleneglycol[c] + NAD+[c]",1.1.1.1,ENSG00000147576 or ENSG00000172955 or ENSG00000187758 or ENSG00000196344 or ENSG00000196616 or ENSG00000197894 or ENSG00000198099 or ENSG00000248144,"[['ADHFE1'], ['ADH6'], ['ADH1A'], ['ADH7'], ['ADH1B'], ['ADH5'], ['ADH4'], ['ADH1C']]","Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R04880;vmhreaction/34DHOXPEGOX;metanetx.reaction/MNXR94833;rhea/31150;rhea/31147;sbo/SBO:0000176,0,R04880,,34DHOXPEGOX,MNXR94833,RHEA:31150,RHEA:31147,6.928458141672551
MAR06750_pos,0.0,3.234612555475504e-17,-6.742483806168168,1.3653613504209682e-16,MAR06750,S-Adenosyl-L-methionine:catechol O-methyltransferase,noradrenaline[c] + SAM[c] => H+[c] + normetanephrine[c] + SAH[c],2.1.1.6,ENSG00000093010 or ENSG00000184154,"[['COMT'], ['LRTOMT']]","Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R02534;vmhreaction/SALMCOM;metanetx.reaction/MNXR104267;rhea/72247;sbo/SBO:0000176,0,R02534,,SALMCOM,MNXR104267,,RHEA:72247,6.742483806168168
MAR06776_pos,0.0,3.234612555475504e-17,-6.6604645500898565,1.3653613504209682e-16,MAR06776,4-Maleylacetoacetate cis-trans-isomerase,4-maleylacetoacetate[c] => fumarylacetoacetate[c],5.2.1.2,ENSG00000100577,[['GSTZ1']],"Phenylalanine, tyrosine and tryptophan biosynthesis",kegg.reaction/R03181;bigg.reaction/MACACI;vmhreaction/MACACI;metanetx.reaction/MNXR101325;rhea/14817;sbo/SBO:0000176,0,R03181,MACACI,MACACI,MNXR101325,,RHEA:14817,6.6604645500898565
